Paraliobacillus	Bacillaceae
Paramoritella	Moritellaceae
Paraoerskovia	Cellulomonadaceae
Parapedobacter	Sphingobacteriaceae
Paraperlucidibaca	Moraxellaceae
Paraprevotella	Prevotellaceae
Parapusillimonas	Alcaligenaceae
Pararhodospirillum	Rhodospirillaceae
Parascardovia	Bifidobacteriaceae
Parasegetibacter	Chitinophagaceae
Parasphingopyxis	Sphingomonadaceae
Parasporobacterium	Lachnospiraceae
Parasutterella	Sutterellaceae
Parvibacter	Eggerthellaceae
Parvibaculum	Rhodobiaceae
Parvimonas	Unclassified_Clostridiales
Parvularcula	Parvularculaceae
Pasteurella	Pasteurellaceae
Patulibacter	Patulibacteraceae
Paucibacter	Unclassified_Burkholderiales
Paucimonas	Burkholderiaceae
Paucisalibacillus	Bacillaceae
Pectinatus	Veillonellaceae
Pectobacterium	Enterobacteriaceae
Pediococcus	Lactobacillaceae
Pedobacter	Sphingobacteriaceae
Pedomicrobium	Hyphomicrobiaceae
Pelagibaca	Rhodobacteraceae
Pelagibacterium	Hyphomicrobiaceae
Pelagibius	Rhodospirillaceae
Pelagicoccus	Puniceicoccaceae
Pelagicola	Rhodobacteraceae
Pelagimonas	Rhodobacteraceae
Pelistega	Alcaligenaceae
Pelobacter	Desulfuromonadaceae
Pelolinea	Anaerolineaceae
Pelomonas	Comamonadaceae
Pelosinus	Veillonellaceae
Pelospora	Syntrophomonadaceae
Pelotomaculum	Peptococcaceae
Peptococcus	Peptococcaceae
Peptoniphilus	Peptoniphilaceae
Peptostreptococcus	Peptostreptococcaceae
Peredibacter	Bacteriovoracaceae
Perexilibacter	Flammeovirgaceae
Perlucidibaca	Moraxellaceae
Permianibacter	Pseudomonadaceae
Persephonella	Hydrogenothermaceae
Persicirhabdus	Verrucomicrobiaceae
Persicitalea	Cytophagaceae
Persicobacter	Flammeovirgaceae
Perspicuibacter	Arenicellaceae
Petrimonas	Porphyromonadaceae
Petrotoga	Petrotogaceae
Phaeobacter	Rhodobacteraceae
Phaeochromatium	Chromatiaceae
Phaeocystidibacter	Cryomorphaceae
Phaeodactylibacter	Saprospiraceae
Phaeospirillum	Rhodospirillaceae
Phaeovibrio	Rhodospirillaceae
Phascolarctobacterium	Acidaminococcaceae
Phaselicystis	Phaselicystidaceae
Phaseolibacter	Enterobacteriaceae
Phenylobacterium	Caulobacteraceae
Phocaeicola	Unclassified_Bacteroidales
Phocoenobacter	Pasteurellaceae
Phorcysia	Desulfurobacteriaceae
Photobacterium	Vibrionaceae
Photorhabdus	Enterobacteriaceae
Phreatobacter	Unclassified_Alphaproteobacteria
Phycicoccus	Intrasporangiaceae
Phycicola	Microbacteriaceae
Phycisphaera	Phycisphaeraceae
Phyllobacterium	Phyllobacteriaceae
Phytohabitans	Micromonosporaceae
Phytomonospora	Micromonosporaceae
Pibocella	Flavobacteriaceae
Picrophilus	Picrophilaceae
Pigmentiphaga	Alcaligenaceae
Pilibacter	Enterococcaceae
Pilimelia	Micromonosporaceae
Pimelobacter	Nocardioidaceae
Pirellula	Planctomycetaceae
Piscibacillus	Bacillaceae
Piscicoccus	Dermatophilaceae
Pisciglobus	Carnobacteriaceae
Piscinibacter	Unclassified_Burkholderiales
Piscirickettsia	Piscirickettsiaceae
Planctomicrobium	Planctomycetaceae
Planctopirus	Planctomycetaceae
Planifilum	Thermoactinomycetaceae
Planktomarina	Rhodobacteraceae
Planktotalea	Rhodobacteraceae
Planktothricoides	Oscillatoriales
Planobispora	Streptosporangiaceae
Planococcus	Planococcaceae
Planomicrobium	Planococcaceae
Planomonospora	Streptosporangiaceae
Planosporangium	Micromonosporaceae
Planotetraspora	Streptosporangiaceae
Plantactinospora	Micromonosporaceae
Plantibacter	Microbacteriaceae
Plasticicumulans	Unclassified_Gammaproteobacteria
Pleionea	Unclassified_Gammaproteobacteria
Pleomorphobacterium	Rhodobacteraceae
Pleomorphomonas	Methylocystaceae
Plesiocystis	Nannocystaceae
Plesiomonas	Enterobacteriaceae
Pluralibacter	Enterobacteriaceae
Polaribacter	Flavobacteriaceae
Polaromonas	Comamonadaceae
Polyangium	Polyangiaceae
Polycladomyces	Thermoactinomycetaceae
Polymorphobacter	Sphingomonadaceae
Polymorphospora	Micromonosporaceae
Polynucleobacter	Burkholderiaceae
Pontibaca	Rhodobacteraceae
Pontibacillus	Bacillaceae
Pontibacter	Cytophagaceae
Ponticaulis	Hyphomonadaceae
Ponticoccus	Rhodobacteraceae
Pontimonas	Microbacteriaceae
Porphyrobacter	Erythrobacteraceae
Porphyromonas	Porphyromonadaceae
Portibacter	Saprospiraceae
Porticoccus	Unclassified_Gammaproteobacteria
Poseidonocella	Rhodobacteraceae
Postechiella	Flavobacteriaceae
Povalibacter	Unclassified_Lysobacteriales
Pragia	Enterobacteriaceae
Prauserella	Pseudonocardiaceae
Prevotella	Prevotellaceae
Pricia	Flavobacteriaceae
Primorskyibacter	Rhodobacteraceae
Prochlorococcus	Prochlorococcaceae
Prochlorothrix	Prochlorotrichaceae
Profundibacterium	Rhodobacteraceae
Prolixibacter	Prolixibacteraceae
Promicromonospora	Promicromonosporaceae
Propionibacterium	Propionibacteriaceae
Propionicicella	Propionibacteriaceae
Propioniciclava	Propionibacteriaceae
Propionicimonas	Propionibacteriaceae
Propioniferax	Propionibacteriaceae
Propionigenium	Fusobacteriaceae
Propionimicrobium	Propionibacteriaceae
Propionispira	Veillonellaceae
Propionispora	Veillonellaceae
Propionivibrio	Rhodocyclaceae
Prosthecobacter	Verrucomicrobiaceae
Prosthecochloris	Chlorobiaceae
Prosthecomicrobium	Hyphomicrobiaceae
Proteiniborus	Unclassified_Clostridiales
Proteiniclasticum	Clostridiaceae
Proteiniphilum	Porphyromonadaceae
Proteinivorax	Unclassified_Clostridiales
Proteocatella	Unclassified_Clostridiales
Proteus	Enterobacteriaceae
Providencia	Enterobacteriaceae
Pseudacidovorax	Comamonadaceae
Pseudahrensia	Phyllobacteriaceae
Pseudaminobacter	Phyllobacteriaceae
Pseudarcicella	Cytophagaceae
Pseudenhygromyxa	Nannocystaceae
Pseudidiomarina	Idiomarinaceae
Pseudoalteromonas	Pseudoalteromonadaceae
Pseudobacteriovorax	Pseudobacteriovoracaceae
Pseudobacteroides	Ruminococcaceae
Pseudobutyrivibrio	Lachnospiraceae
Pseudochelatococcus	Unclassified_Alphaproteobacteria
Pseudochrobactrum	Brucellaceae
Pseudocitrobacter	Enterobacteriaceae
Pseudoclavibacter	Microbacteriaceae
Pseudodonghicola	Rhodobacteraceae
Pseudoduganella	Oxalobacteraceae
Pseudoflavonifractor	Unclassified_Clostridiales
Pseudofulvibacter	Flavobacteriaceae
Pseudofulvimonas	Rhodanobacteraceae
Pseudogulbenkiania	Neisseriaceae
Pseudohalocynthiibacter	Rhodobacteraceae
Pseudohongiella	Alcanivoracaceae
Pseudokineococcus	Kineosporiaceae
Pseudolabrys	Xanthobacteraceae
Pseudomaricurvus	Unclassified_Alteromonadales
Pseudomonas	Pseudomonadaceae
Pseudonocardia	Pseudonocardiaceae
Pseudopedobacter	Sphingobacteriaceae
Pseudopelagicola	Rhodobacteraceae
Pseudophaeobacter	Rhodobacteraceae
Pseudoramibacter	Eubacteriaceae
Pseudorhodobacter	Rhodobacteraceae
Pseudorhodoferax	Comamonadaceae
Pseudoruegeria	Rhodobacteraceae
Pseudoscardovia	Bifidobacteriaceae
Pseudosphingobacterium	Sphingobacteriaceae
Pseudospirillum	Oceanospirillaceae
Pseudosporangium	Micromonosporaceae
Pseudoteredinibacter	Unclassified_Alteromonadales
Pseudothermotoga	Thermotogaceae
Pseudovibrio	Rhodobacteraceae
Pseudoxanthobacter	Xanthobacteraceae
Pseudoxanthomonas	Lysobacteraceae
Pseudozobellia	Flavobacteriaceae
Psychrilyobacter	Fusobacteriaceae
Psychrobacillus	Bacillaceae
Psychrobacter	Moraxellaceae
Psychrobium	Unclassified_Alteromonadales
Psychroflexus	Flavobacteriaceae
Psychroglaciecola	Methylobacteriaceae
Psychromonas	Psychromonadaceae
Psychroserpens	Flavobacteriaceae
Psychrosphaera	Pseudoalteromonadaceae
Pullulanibacillus	Sporolactobacillaceae
Puniceibacterium	Rhodobacteraceae
Puniceicoccus	Puniceicoccaceae
Pusillimonas	Alcaligenaceae
Pustulibacterium	Flavobacteriaceae
Pyramidobacter	Synergistaceae
Pyrinomonas	Unclassified_Elusimicrobia
Pyrobaculum	Thermoproteaceae
Pyrococcus	Thermococcaceae
Pyrodictium	Pyrodictiaceae
Pyxidicoccus	Myxococcaceae
Quadrisphaera	Kineosporiaceae
Quatrionicoccus	Rhodocyclaceae
Rahnella	Enterobacteriaceae
Ralstonia	Burkholderiaceae
Ramlibacter	Comamonadaceae
Raoultella	Enterobacteriaceae
Rapidithrix	Flammeovirgaceae
Rarobacter	Rarobacteraceae
Rathayibacter	Microbacteriaceae
Rehaibacterium	Lysobacteraceae
Reichenbachiella	Flammeovirgaceae
Reinekea	Oceanospirillaceae
Renibacterium	Micrococcaceae
Reyranella	Unclassified_Rhodospirillales
Rhabdochromatium	Chromatiaceae
Rhabdothermus	Thermaceae
Rheinheimera	Chromatiaceae
Rhizobacter	Pseudomonadaceae
Rhizobium	Rhizobiaceae
Rhizocola	Micromonosporaceae
Rhizomicrobium	Unclassified_Alphaproteobacteria
Rhizorhabdus	Sphingomonadaceae
Rhizorhapis	Sphingomonadaceae
Rhodanobacter	Rhodanobacteraceae
Rhodobaca	Rhodobacteraceae
Rhodobacter	Rhodobacteraceae
Rhodobium	Rhodobiaceae
Rhodoblastus	Bradyrhizobiaceae
Rhodocista	Rhodospirillaceae
Rhodococcus	Nocardiaceae
Rhodocyclus	Rhodocyclaceae
Rhodocytophaga	Cytophagaceae
Rhodoferax	Comamonadaceae
Rhodoglobus	Microbacteriaceae
Rhodoligotrophos	Rhodobiaceae
Rhodoluna	Microbacteriaceae
Rhodomicrobium	Hyphomicrobiaceae
Rhodonellum	Cytophagaceae
Rhodopila	Acetobacteraceae
Rhodopirellula	Planctomycetaceae
Rhodoplanes	Hyphomicrobiaceae
Rhodopseudomonas	Bradyrhizobiaceae
Rhodospira	Rhodospirillaceae
Rhodospirillum	Rhodospirillaceae
Rhodothalassium	Rhodothalassiaceae
Rhodothermus	Rhodothermaceae
Rhodovarius	Acetobacteraceae
Rhodovibrio	Rhodospirillaceae
Rhodovulum	Rhodobacteraceae
Rickettsia	Rickettsiaceae
Riemerella	Flavobacteriaceae
Rikenella	Rikenellaceae
Rivibacter	Unclassified_Burkholderiales
Rivicola	Neisseriaceae
Robertkochia	Flavobacteriaceae
Robiginitalea	Flavobacteriaceae
Robiginitomaculum	Hyphomonadaceae
Robinsoniella	Lachnospiraceae
Romboutsia	Clostridiaceae
Roseateles	Comamonadaceae
Roseburia	Lachnospiraceae
Roseiarcus	Roseiarcaceae
Roseibaca	Rhodobacteraceae
Roseibacillus	Verrucomicrobiaceae
Roseibacterium	Rhodobacteraceae
Roseibium	Rhodobacteraceae
Roseicitreum	Rhodobacteraceae
Roseicyclus	Rhodobacteraceae
Roseiflexus	Roseiflexaceae
Roseimicrobium	Verrucomicrobiaceae
Roseinatronobacter	Rhodobacteraceae
Roseisalinus	Rhodobacteraceae
Roseivirga	Flammeovirgaceae
Roseivivax	Rhodobacteraceae
Rosenbergiella	Enterobacteriaceae
Roseobacter	Rhodobacteraceae
Roseococcus	Acetobacteraceae
Roseomonas	Acetobacteraceae
Roseospira	Rhodospirillaceae
Roseospirillum	Rhodobiaceae
Roseovarius	Rhodobacteraceae
Rothia	Micrococcaceae
Ruania	Ruaniaceae
Rubellimicrobium	Rhodobacteraceae
Rubidibacter	Chroococcales
Rubinisphaera	Planctomycetaceae
Rubribacterium	Rhodobacteraceae
Rubricoccus	Rhodothermaceae
Rubrimonas	Rhodobacteraceae
Rubritalea	Rubritaleaceae
Rubritepida	Acetobacteraceae
Rubrivirga	Cytophagales
Rubrivivax	Unclassified_Burkholderiales
Rubrobacter	Rubrobacteraceae
Rudaea	Rhodanobacteraceae
Rudaeicoccus	Dermacoccaceae
Rudaibacter	Microbacteriaceae
Rudanella	Cytophagaceae
Ruegeria	Rhodobacteraceae
Rufibacter	Cytophagaceae
Rugamonas	Pseudomonadaceae
Rugosimonospora	Micromonosporaceae
Ruminobacter	Succinivibrionaceae
Ruminococcus	Ruminococcaceae
Rummeliibacillus	Unclassified_Bacillales
Runella	Cytophagaceae
Sabulilitoribacter	Flavobacteriaceae
Saccharibacillus	Paenibacillaceae
Saccharibacter	Acetobacteraceae
Saccharicrinis	Unclassified_Bacteroidales
Saccharococcus	Bacillaceae
Saccharofermentans	Clostridiaceae
Saccharomonospora	Pseudonocardiaceae
Saccharophagus	Alteromonadaceae
Saccharopolyspora	Pseudonocardiaceae
Saccharospirillum	Saccharospirillaceae
Saccharothrix	Pseudonocardiaceae
Sagittula	Rhodobacteraceae
Salana	Beutenbergiaceae
Salarchaeum	Halobacteriaceae
Salegentibacter	Flavobacteriaceae
Salicola	Unclassified_Oceanospirillales
Salimesophilobacter	Clostridiaceae
Salimicrobium	Bacillaceae
Salinactinospora	Nocardiopsaceae
Salinarchaeum	Natrialbaceae
Salinarimonas	Bradyrhizobiaceae
Salinibacillus	Bacillaceae
Salinibacter	Rhodothermaceae
Salinibacterium	Microbacteriaceae
Salinicoccus	Staphylococcaceae
Salinicola	Halomonadaceae
Salinihabitans	Rhodobacteraceae
Salinimicrobium	Flavobacteriaceae
Salinimonas	Alteromonadaceae
Salinirepens	Cryomorphaceae
Salinirubrum	Halobacteriaceae
Salinisphaera	Salinisphaeraceae
Salinispira	Spirochaetaceae
Salinispirillum	Unclassified_Oceanospirillales
Salinispora	Micromonosporaceae
Salinithrix	Thermoactinomycetaceae
Salinivibrio	Vibrionaceae
Salipiger	Rhodobacteraceae
Salirhabdus	Bacillaceae
Salisaeta	Rhodothermaceae
Salisediminibacterium	Bacillaceae
Saliterribacillus	Bacillaceae
Salmonella	Enterobacteriaceae
Salsuginibacillus	Bacillaceae
Samsonia	Enterobacteriaceae
Sandaracinobacter	Sphingomonadaceae
Sandaracinus	Sandaracinaceae
Sandarakinorhabdus	Sphingomonadaceae
Sanguibacter	Sanguibacteraceae
Sarcina	Clostridiaceae
Scardovia	Bifidobacteriaceae
Schlegelella	Comamonadaceae
Schleiferia	Schleiferiaceae
Schlesneria	Planctomycetaceae
Schumannella	Microbacteriaceae
Schwartzia	Veillonellaceae
Sciscionella	Pseudonocardiaceae
Sebaldella	Leptotrichiaceae
Sedimentibacter	Unclassified_Clostridiales
Sedimenticola	Unclassified_Gammaproteobacteria
Sedimentitalea	Rhodobacteraceae
Sediminibacillus	Bacillaceae
Sediminibacter	Flavobacteriaceae
Sediminibacterium	Chitinophagaceae
Sediminicola	Flavobacteriaceae
Sediminihabitans	Cellulomonadaceae
Sediminimonas	Rhodobacteraceae
Sediminitomix	Flammeovirgaceae
Segetibacter	Chitinophagaceae
Segniliparus	Segniliparaceae
Seinonella	Thermoactinomycetaceae
Selenihalanaerobacter	Halobacteroidaceae
Seleniivibrio	Deferribacteraceae
Selenomonas	Veillonellaceae
Seminibacterium	Pasteurellaceae
Senegalimassilia	Eggerthellaceae
Seohaeicola	Rhodobacteraceae
Seonamhaeicola	Flavobacteriaceae
Serinibacter	Beutenbergiaceae
Serinicoccus	Intrasporangiaceae
Serpens	Pseudomonadaceae
Serratia	Enterobacteriaceae
Sharpea	Lactobacillaceae
Shewanella	Shewanellaceae
Shigella	Enterobacteriaceae
Shimazuella	Thermoactinomycetaceae
Shimia	Rhodobacteraceae
Shimwellia	Enterobacteriaceae
Shinella	Rhizobiaceae
Shivajiella	Cyclobacteriaceae
Shuttleworthia	Lachnospiraceae
Siansivirga	Flavobacteriaceae
Siccibacter	Enterobacteriaceae
Silanimonas	Lysobacteraceae
Silicibacter	Rhodobacteraceae
Silvimonas	Neisseriaceae
Simiduia	Unclassified_Gammaproteobacteria
Simkania	Simkaniaceae
Simonsiella	Neisseriaceae
Simplicispira	Comamonadaceae
Singulisphaera	Planctomycetaceae
Sinibacillus	Bacillaceae
Sinobaca	Sporolactobacillaceae
Sinobacterium	Oceanospirillaceae
Sinomicrobium	Flavobacteriaceae
Sinomonas	Micrococcaceae
Sinosporangium	Unclassified_Streptosporangineae
Siphonobacter	Cytophagaceae
Skermanella	Rhodospirillaceae
Skermania	Nocardiaceae
Slackia	Eggerthellaceae
Smaragdicoccus	Nocardiaceae
Smithella	Syntrophaceae
Sneathia	Leptotrichiaceae
Sneathiella	Sneathiellaceae
Snodgrassella	Neisseriaceae
Snuella	Flavobacteriaceae
Sodalis	Enterobacteriaceae
Soehngenia	Unclassified_Clostridiales
Solibacillus	Unclassified_Bacillales
Solimonas	Nevskiaceae
Solirubrobacter	Solirubrobacteraceae
Solitalea	Sphingobacteriaceae
Solobacterium	Erysipelotrichaceae
Soonwooa	Flavobacteriaceae
Sorangium	Polyangiaceae
Spelaeicoccus	Brevibacteriaceae
Sphaerisporangium	Streptosporangiaceae
Sphaerobacter	Sphaerobacteraceae
Sphaerochaeta	Spirochaetaceae
Sphaerotilus	Unclassified_Burkholderiales
Sphingobacterium	Sphingobacteriaceae
Sphingobium	Sphingomonadaceae
Sphingomicrobium	Sphingomonadaceae
Sphingomonas	Sphingomonadaceae
Sphingopyxis	Sphingomonadaceae
Sphingorhabdus	Sphingomonadaceae
Sphingosinicella	Sphingomonadaceae
Spinactinospora	Nocardiopsaceae
Spiribacter	Ectothiorhodospiraceae
Spirilliplanes	Micromonosporaceae
Spirillospora	Thermomonosporaceae
Spirillum	Spirillaceae
Spirochaeta	Spirochaetaceae
Spiroplasma	Spiroplasmataceae
Spirosoma	Cytophagaceae
Spongiibacter	Unclassified_Gammaproteobacteria
Spongiibacterium	Flavobacteriaceae
Spongiimonas	Flavobacteriaceae
Spongiispira	Unclassified_Oceanospirillales
Spongiivirga	Flavobacteriaceae
Sporacetigenium	Peptostreptococcaceae
Sporanaerobacter	Unclassified_Clostridiales
Sporichthya	Sporichthyaceae
Sporobacter	Ruminococcaceae
Sporobacterium	Lachnospiraceae
Sporocytophaga	Cytophagaceae
Sporohalobacter	Halobacteroidaceae
Sporolactobacillus	Sporolactobacillaceae
Sporolituus	Veillonellaceae
Sporomusa	Veillonellaceae
Sporosalibacterium	Clostridiaceae
Sporosarcina	Planococcaceae
Sporotomaculum	Peptococcaceae
Stackebrandtia	Glycomycetaceae
Stakelama	Sphingomonadaceae
Staphylococcus	Staphylococcaceae
Staphylothermus	Desulfurococcaceae
Stappia	Rhodobacteraceae
Starkeya	Xanthobacteraceae
Stella	Acetobacteraceae
Stenotrophomonas	Lysobacteraceae
Stenoxybacter	Neisseriaceae
Steroidobacter	Nevskiaceae
Sterolibacterium	Rhodocyclaceae
Stetteria	Desulfurococcaceae
Stigmatella	Cystobacteraceae
Stomatobaculum	Lachnospiraceae
Streptacidiphilus	Streptomycetaceae
Streptoalloteichus	Pseudonocardiaceae
Streptobacillus	Leptotrichiaceae
Streptococcus	Streptococcaceae
Streptohalobacillus	Bacillaceae
Streptomonospora	Nocardiopsaceae
Streptomyces	Streptomycetaceae
Streptosporangium	Streptosporangiaceae
Stygiolobus	Sulfolobaceae
Subdoligranulum	Ruminococcaceae
Subsaxibacter	Flavobacteriaceae
Subsaximicrobium	Flavobacteriaceae
Subtercola	Microbacteriaceae
Succinatimonas	Succinivibrionaceae
Succiniclasticum	Acidaminococcaceae
Succinimonas	Succinivibrionaceae
Succinispira	Acidaminococcaceae
Succinivibrio	Succinivibrionaceae
Sulfitobacter	Rhodobacteraceae
Sulfobacillus	Unclassified_Clostridiales
Sulfolobus	Sulfolobaceae
Sulfophobococcus	Desulfurococcaceae
Sulfuricella	Sulfuricellaceae
Sulfurihydrogenibium	Hydrogenothermaceae
Sulfurimonas	Helicobacteraceae
Sulfurisoma	Rhodocyclaceae
Sulfurisphaera	Sulfolobaceae
Sulfuritalea	Rhodocyclaceae
Sulfurivirga	Piscirickettsiaceae
Sulfurospirillum	Campylobacteraceae
Sulfurovum	Helicobacteraceae
Sungkyunkwania	Flavobacteriaceae
Sunxiuqinia	Prolixibacteraceae
Sutterella	Sutterellaceae
Suttonella	Cardiobacteriaceae
Swaminathania	Acetobacteraceae
Swingsia	Acetobacteraceae
Symbiobacterium	Symbiobacteriaceae
Synergistes	Synergistaceae
Syntrophaceticus	Unclassified_Thermoanaerobacterales
Syntrophobacter	Syntrophobacteraceae
Syntrophobotulus	Peptococcaceae
Syntrophococcus	Lachnospiraceae
Syntrophomonas	Syntrophomonadaceae
Syntrophorhabdus	Syntrophorhabdaceae
Syntrophothermus	Syntrophomonadaceae
Syntrophus	Syntrophaceae
Tabrizicola	Rhodobacteraceae
Tahibacter	Lysobacteraceae
Taibaiella	Chitinophagaceae
Tamlana	Flavobacteriaceae
Tamlicoccus	Dermacoccaceae
Tangfeifania	Prolixibacteraceae
Tannerella	Porphyromonadaceae
Tanticharoenia	Acetobacteraceae
Taonella	Sneathiellaceae
Tardiphaga	Bradyrhizobiaceae
Tateyamaria	Rhodobacteraceae
Tatumella	Enterobacteriaceae
Taylorella	Alcaligenaceae
Telluria	Oxalobacteraceae
Telmatobacter	Acidobacteriaceae
Telmatocola	Planctomycetaceae
Telmatospirillum	Rhodospirillaceae
Temperatibacter	Temperatibacteraceae
Tenacibaculum	Flavobacteriaceae
Tenuibacillus	Bacillaceae
Tepidamorphus	Rhodobiaceae
Tepidanaerobacter	Thermoanaerobacteraceae
Tepidibacillus	Bacillaceae
Tepidibacter	Peptostreptococcaceae
Tepidicella	Comamonadaceae
Tepidimicrobium	Clostridiaceae
Tepidimonas	Unclassified_Burkholderiales
Tepidiphilus	Hydrogenophilaceae
Tepidisphaera	Tepidisphaeraceae
Terasakiella	Methylocystaceae
Teredinibacter	Unclassified_Alteromonadales
Terrabacter	Intrasporangiaceae
Terracoccus	Intrasporangiaceae
Terribacillus	Bacillaceae
Terriglobus	Acidobacteriaceae
Terrimicrobium	Unclassified_Spartobacteria
Terrimonas	Chitinophagaceae
Terrisporobacter	Clostridiaceae
Tersicoccus	Micrococcaceae
Tessaracoccus	Propionibacteriaceae
Tetragenococcus	Enterococcaceae
Tetrasphaera	Intrasporangiaceae
Texcoconibacillus	Bacillaceae
Thalassobacillus	Bacillaceae
Thalassobacter	Rhodobacteraceae
Thalassobaculum	Rhodospirillaceae
Thalassobius	Rhodobacteraceae
Thalassococcus	Rhodobacteraceae
Thalassolituus	Oceanospirillaceae
Thalassomonas	Colwelliaceae
Thalassospira	Rhodospirillaceae
Thalasstalea	Colwelliaceae
Thalassotalea	Colwelliaceae
Thauera	Rhodocyclaceae
Thermacetogenium	Thermoanaerobacteraceae
Thermaerobacter	Unclassified_Clostridiales
Thermanaeromonas	Thermoanaerobacteraceae
Thermanaerovibrio	Synergistaceae
Thermasporomyces	Nocardioidaceae
Thermicanus	Unclassified_Bacillales
Thermincola	Peptococcaceae
Thermithiobacillus	Thermithiobacillaceae
Thermoactinomyces	Thermoactinomycetaceae
Thermoactinospora	Streptosporangiaceae
Thermoanaerobacter	Thermoanaerobacteraceae
Thermoanaerobacterium	Unclassified_Thermoanaerobacterales
Thermoanaerobaculum	Unclassified_Bacteria
Thermobacillus	Paenibacillaceae
Thermobifida	Nocardiopsaceae
Thermobispora	Pseudonocardiaceae
Thermobrachium	Clostridiaceae
Thermocatellispora	Streptosporangiaceae
Thermocladium	Thermoproteaceae
Thermococcus	Thermococcaceae
Thermocrinis	Aquificaceae
Thermocrispum	Pseudonocardiaceae
Thermodesulfatator	Thermodesulfobacteriaceae
Thermodesulfobacterium	Thermodesulfobacteriaceae
Thermodesulfobium	Thermodesulfobiaceae
Thermodesulforhabdus	Syntrophobacteraceae
Thermodesulfovibrio	Nitrospiraceae
Thermodiscus	Desulfurococcaceae
Thermofilum	Thermofilaceae
Thermoflavifilum	Chitinophagaceae
Thermoflavimicrobium	Thermoactinomycetaceae
Thermoflexus	Thermoflexaceae
Thermogemmatispora	Thermogemmatisporaceae
Thermogutta	Planctomycetaceae
Thermogymnomonas	Unclassified_Thermoplasmatales
Thermohalobacter	Clostridiaceae
Thermohydrogenium	Syntrophomonadaceae
Thermoleophilum	Thermoleophilaceae
Thermolithobacter	Thermolithobacteraceae
Thermolongibacillus	Bacillaceae
Thermomarinilinea	Anaerolineaceae
Thermomicrobium	Thermomicrobiaceae
Thermomonas	Lysobacteraceae
Thermomonospora	Thermomonosporaceae
Thermonema	Flammeovirgaceae
Thermophagus	Marinilabiliaceae
Thermoplasma	Thermoplasmataceae
Thermopolyspora	Streptosporangiaceae
Thermoproteus	Thermoproteaceae
Thermorudis	Thermomicrobiaceae
Thermosediminibacter	Unclassified_Thermoanaerobacterales
Thermosinus	Veillonellaceae
Thermosipho	Thermotogaceae
Thermosphaera	Desulfurococcaceae
Thermosporothrix	Thermosporotrichaceae
Thermosulfidibacter	Unclassified_Aquificales
Thermosulfurimonas	Thermodesulfobacteriaceae
Thermosyntropha	Syntrophomonadaceae
Thermotalea	Clostridiaceae
Thermotoga	Thermotogaceae
Thermotunica	Pseudonocardiaceae
Thermovenabulum	Unclassified_Thermoanaerobacterales
Thermovibrio	Desulfurobacteriaceae
Thermovirga	Synergistaceae
Thermovorax	Unclassified_Thermoanaerobacterales
Thermus	Thermaceae
Thioalbus	Ectothiorhodospiraceae
Thioalkalibacter	Halothiobacillaceae
Thioalkalicoccus	Chromatiaceae
Thioalkalimicrobium	Piscirickettsiaceae
Thioalkalispira	Thioalkalispiraceae
Thioalkalivibrio	Ectothiorhodospiraceae
Thiobaca	Chromatiaceae
Thiobacillus	Hydrogenophilaceae
Thiobacimonas	Rhodobacteraceae
Thiobacter	Unclassified_Burkholderiales
Thiocapsa	Chromatiaceae
Thioclava	Rhodobacteraceae
Thiococcus	Chromatiaceae
Thiocystis	Chromatiaceae
Thiodictyon	Chromatiaceae
Thiofaba	Halothiobacillaceae
Thioflavicoccus	Chromatiaceae
Thiogranum	Ectothiorhodospiraceae
Thiohalobacter	Unclassified_Gammaproteobacteria
Thiohalocapsa	Chromatiaceae
Thiohalomonas	Unclassified_Gammaproteobacteria
Thiohalophilus	Thioalkalispiraceae
Thiohalorhabdus	Unclassified_Gammaproteobacteria
Thiohalospira	Ectothiorhodospiraceae
Thiolamprovum	Chromatiaceae
Thiolapillus	Unclassified_Gammaproteobacteria
Thiomicrospira	Piscirickettsiaceae
Thiomonas	Unclassified_Burkholderiales
Thiophaeococcus	Chromatiaceae
Thioprofundum	Thioalkalispiraceae
Thiopseudomonas	Pseudomonadaceae
Thioreductor	Nautiliaceae
Thiorhodococcus	Chromatiaceae
Thiorhodospira	Ectothiorhodospiraceae
Thiorhodovibrio	Chromatiaceae
Thiothrix	Thiotrichaceae
Thiovirga	Halothiobacillaceae
Thorsellia	Thorselliaceae
Tindallia	Clostridiaceae
Tissierella	Unclassified_Clostridiales
Tistlia	Rhodospirillaceae
Tistrella	Rhodospirillaceae
Tolumonas	Aeromonadaceae
Tomitella	Unclassified_Corynebacterineae
Tonsilliphilus	Dermatophilaceae
Trabulsiella	Enterobacteriaceae
Tranquillimonas	Rhodobacteraceae
Treponema	Spirochaetaceae
Trichococcus	Carnobacteriaceae
Tropheryma	Cellulomonadaceae
Tropicibacter	Rhodobacteraceae
Tropicimonas	Rhodobacteraceae
Truepera	Trueperaceae
Trueperella	Actinomycetaceae
Tsukamurella	Tsukamurellaceae
Tuberibacillus	Sporolactobacillaceae
Tumebacillus	Alicyclobacillaceae
Turicella	Corynebacteriaceae
Turicibacter	Erysipelotrichaceae
Turneriella	Leptospiraceae
Uliginosibacterium	Rhodocyclaceae
Ulvibacter	Flavobacteriaceae
Umboniibacter	Unclassified_Gammaproteobacteria
Umezawaea	Pseudonocardiaceae
